Key,Value
1416,"That old mage was crazy. It's a good thing they slew him.[/record] She was a nutcase. It's too dangerous to let mad wizards run loose, so they killed her.[/record] The whole town is rejoicing. The crazy sorcerer is dead![/end]"
1417,"Everything in this place is too expensive. I can hardly afford to buy bread any more.[/record] The merchants are all pigs. They set their prices as high as they want and nobody dares do anything.[/record] Money doesn't grow on trees. I am having to sell my furniture to afford food! These prices are outrageous.[/end]"
1418,"There's a trade war going on. Buy everything you can while it's cheap.[/record] It all started when crazy %n cut all his prices in half. Now all the merchants have lowered their prices to compete.[/record] I'm on my way to buy new clothes. Price on everything are so low, I want to buy now before they go up again.[/end]"
1450,"I hear there are witches in %reg. Somewhere out in the hills or deep in the forest.[/record] The witches are causing trouble again. Those bitches in the hills better watch out, or there'll be burnings soon.[/record] What the Mages Guild is saying about the witches isn't true. The old hags in the forest are mostly harmless.[/record] I hear the witches can summon Daedra Lords. %reg would be better off without the hags.[/end]"
1451,"%n died last night. The body was completely drained of blood![/record] The found poor %n, with two puncture wounds in the neck. Not a drop of blood was left in the body.[/record] The vampires are not just mindless monsters. The clans meet in secret and plot to control all of mankind![/record] The dirty blood suckers are running this place. Vampires, of course. I mean the vampire clans.[/end]"
1452,"%n, a mage's apprentice, was telling me that there are powerful beings called Daedras living in a place called Oblivion. They can grant a man powerful magical items called artifacts. I'm sure it's just a story.[/record] Be good to your fellow man, or the Daedra's will take you away to Oblivion.[/record] Daedras can actually be summoned. I hear the witches and Mages Guild do it all the time.[/record] Only the temples can summon Daedras safely. The priests can force them to reveal the secret location of powerful artifacts.[/end]"
1453,"There are rumors that someone has a clue to the whereabouts of Auriel's Shield. Supposedly the shield can make you invulnerable to fire and magic.[/record] Some drunken knight was claiming to have lost the Warlock's Ring. Of course, if he really did have that artifact, he would be a king and not a drunk.[/record] I heard an archer say that Auriel's Bow was found and then lost again. In the stories, a single arrow shot from the bow could kill any creature.[/record] There's a story being whispered about a mad wizard that has the Necromancer's Ring. That artifact is just a myth.[/record] My brother knows someone whose sister slept with a man that saw Chrysamere, the sword of heroes.[/record] Some mad hermit tried to convince me that the Lord's Mail was real and not just a legend. I had to kill him to protect myself.[/record] The Mages Guild just executed old %n for claiming to have discovered the long lost location of the Staff of Magnus. Poor deluded mage.[/record] They say that the Daedra Lords claimed most of the ancient artifacts. They only give them to loyal servants.[/record] I've heard it said that the witches can help a person find one of the lost artifacts of ancient power.[/end]"
1454,"You should know that the thieves have a secret guild, led by a mysterious master.[/record] The Thieves Guild is not just a legend it's real. I cannot tell you how I know, or they will kill me.[/record] Although most folk deny it, all thieves in %reg belong to a secret Thieves Guild. Any thief refusing to join ends up dead.[/end]"
1455,"If you really want revenge, contact the Dark Brotherhood. They are professional assassins.[/record] There is such a thing as an assassins guild, which calls itself the Dark Brotherhood. They recruit the most cold blooded killers they can find.[/record] The Dark Brotherhood is quite powerful in %reg. This assassins guild punishes outsiders that kill for money.[/end]"
1456,"%lt1 is having an affair.[/record] They say we will have new cobblestone streets before the year is out.[/record] %n says that the bands on the fuzzy caterpillars predict a bad winter.[/record] There is supposed to be a new tax announced soon.[/record] Don't go out at night. %n saw ghouls lurking in the alleys.[/record] Representatives of the Empire are expected in %reg soon.[/record] The weakest link in the Imperial chain is the province of Sumurset Isle. Then %reg.[/end]"
1457,"Hmmm. Can't think of any.[/record] None that I know of.[/record] I try not to spread rumors.[/record] Since I have nothing nice to say ...[/end]"
1475,"%nrn has declared that all witches[/center] [/left] are to be burnt at the stake.[/center] [/record] Witchcraft is punishable by[/center] burning at the stake. -- %nrn[/center] [/record] Any witch shall be burnt alive while[/center] bound to a stake, by the order of %nrn.[/center] [/end]"
1476,"%nrn has declared that %ptm[/center] is guilty of treason and heresy.[/center] [/record] Any member of %ptm are to[/center] be jailed immediately. -- %nrn[/center] [/record] %ptm is not recognized by %reg or %nrn.[/center] All its lands and properties[/center] are subject to confiscation.[/center] [/end]"
1477,"Due to the famine in %reg, all[/center] merchants importing food must[/center] report to the gate captain.[/center] [/record] One part in ten of all food[/center] entering this town must be turned[/center] over to %t, so that %g3 grace does[/center] not suffer from the famine.[/center] [/record] %reg is beset by famine. Wasting[/center] food is punishable by flogging. -- %nrn[/end]"
1478,"All plague victims must be left[/center] in the street to be gathered and[/center] burned. -- %nrn[/record] Bewarned all visitors. Our fair[/center] town is beset by the plague.[/center] [/record] By order of %nrn, no person showing sign[/center] of plague may enter or leave this town.[/center] [/end]"
1479,"A state of war exists between %fx1[/center] and %fx2. Any foreign citizen of the enemy[/center] found within this place will be hanged.[/center] -- %nrn[/center] [/record] %fx1 is at war with %fx2.[/center] All visitors may be subject to search.[/center] [/record] By the order of %nrn, for the duration[/center] of the war between %fx1 and %fx2,[/center] military rule is in effect.[/center] [/end]"
1480,"The noble ruler, %ol1 %olf.[/center] Long live %fl1, newly made %lt1 of %reg.[/center] [/record] %fl1 has ascended to the throne and [/center] is the new %lt1. Long may %fl1 rule over %reg.[/center] [/record] %fl1 is the new %lt1 of %reg.[/center] [/end]"
1481,"%fx2 is formally allied to %fx1.[/center] [/record] %fx1 and %fx2 have signed an agreement.[/center] [/record] %fx1 has formal relations with %fx2.[/center] [/end]"
1482,"Any person from %fx2 will be persecuted[/center] to the full extent of the law. -- %nrn[/center] [/record]%fx2 사람은 발견 즉시 구금을 명한다. -- %nrn[/center] [/record]%reg 에서 행한 범죄로,[/center]%fx2,[/center]이들이 %nrn 의 공적임을 알린다.[/center] [/end]"
1483,"%nrn 의 명에 따라,[/center]모든 세금은 월말 까지 모두 납부돼야 한다.[/center] [/record]모든 무기는 무기집에서 빼면 안됨.[/record]마을에서 마법 엄격히 금지.[/center] [/record]에일을 수송하는 모든 상인은[/center]경비대장의 경비탑에 반드시 신고해야 한다.[/center] [/record] %reg 의 적 %n .[/center] 이 범죄자를 목격시 경비에게 신고할 것.[/center] [/end]"
1500,"마비[/center] 대상을 마비시킵니다.[/center] 시간: 마비가 지속되는 시간.[/center] 확률: 대상이 마비될 확률.[/center] 세기: 해당없음[/center][/end]"
1501,"마비[/center] 대상을 마비시킵니다.[/center] 시간: 마비가 지속되는 시간.[/center] 확률: 대상이 마비될 확률.[/center] 세기: 해당없음[/center][/end]"
1502,"마비[/center] 대상을 마비시킵니다.[/center] 시간: 마비가 지속되는 시간.[/center] 확률: 대상이 마비될 확률.[/center] 세기: 해당없음[/center][/end]"
1503,"지속 피해 -- 생명력[/center]대상의 생명력을 매 라운드 마다 줄입니다.[/center]시간: 지속 피해가 유지되는 시간.[/center]확률: 해당없음[/center]세기: 매 라운드 마다 입는 피해량[/center][/end]"
1504,"지속 피해 -- 생명력[/center]대상의 생명력을 매 라운드 마다 줄입니다.[/center]시간: 지속 피해가 유지되는 시간.[/center]확률: 해당없음[/center]세기: 매 라운드 마다 입는 피해량[/center][/end]"
1505,"지속 피해 -- 지구력[/center]대상의 지구력을 매 라운드 마다 줄입니다.[/center]시간: 지속 피해가 유지되는 시간.[/center]확률: 해당없음[/center] 세기: 매 라운드 마다 입는 지구력 피해량[/center][/end]"
1506,"지속 피해 -- 주문점수[/center]대상의 주문점수를 매 라운드 마다 줄입니다.[/center]시간: 지속 피해가 유지되는 시간.[/center]확률: 해당없음[/center] 세기: 매 라운드 마다 입는 주문점수 피해량[/center][/end]"
1507,"물품 생성[/center]시전자가 선택한 유용한 물품 하나를 만들어 냅니다.[/center]시간: 만든 물품이 유지되는 시간.[/center] 확률: 해당없음[/center] 세기: 해당없음[/center][/end]"
1509,"치료 -- 질병[/center]대상의 질병을 치료합니다.[/center]시간: 즉시[/center]확률: 질병이 치료될 확률[/center]세기: 해당없음[/center][/end]"
1510,"치료 -- 독[/center]대상의 독을 치료합니다.[/center]시간: 즉시[/center]확률: 독이 치료될 확률[/center]세기: 해당없음[/center][/end]"
1511,"치료 -- 마비[/center]대상의 마비를 치료합니다.[/center]시간: 즉시[/center]확률: 마비가 치료될 확률[/center]세기: 해당없음[/center][/end]"
1512,"피해 -- 생명력[/center]대상의 생명력을 줄입니다.[/center]시간: 즉시[/center]확률: 해당없음[/center]세기: 대상이 입는 피해량[/center][/end]"
1513,"피해 -- 지구력[/center]대상의 지구력을 줄입니다.[/center]시간: 즉시[/center]확률: 해당없음.[/center]세기: 대상이 입는 지구력 피해량[/center][/end]"
1514,"피해 -- 주문점수[/center]대상의 주문점수를 줄입니다.[/center]시간: 즉시[/center]확률: 해당없음.[/center]세기: 대상이 입는 주문점수 피해량[/center][/end]"
1515,"분해[/center]대상을 분해합니다.[/center]시간: 즉시.[/center]확률: 대상이 분해될 확률.[/center]세기: 해당없음.[/center][/end]"
1516,"디스펠 -- 마법[/center]마법 효과를 해제합니다.[/center]시간: 즉시.[/center]확률: 마법을 디스펠할 확률.[/center]세기: 해당없음.[/center][/end]"
1517,"디스펠 -- 언데드[/center]언데드를 디스펠합니다.[/center]시간: 즉시.[/center]확률: 언데드를 디스펠할 확률.[/center]세기: 해당없음.[/center][/end]"
1518,"디스펠 -- 데이드라[/center]데이드라를 디스펠합니다[/center]시간: 즉시.[/center]확률: 데이드라를 디스펠할 확률.[/center]세기: 해당없음.[/center][/end]"
1519,"감쇄 -- 근력[/center]대상의 근력을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 근력 점수량.[/center][/end]"
1520,"감쇄 -- 지능[/center]대상의 지능을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 지능 점수량.[/center][/end]"
1521,"감쇄 -- 의지[/center]대상의 의지를 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 의지 점수량.[/center][/end]"
1522,"감쇄 -- 민첩[/center]대상의 민첩을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 민첩 점수량.[/center][/end]"
1523,"감쇄 -- 체력[/center]대상의 체력을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 체력 점수량.[/center][/end]"
1524,"감쇄 -- 매력[/center]대상의 매력을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 매력 점수량.[/center][/end]"
1525,"감쇄 -- 속도[/center]대상의 속도를 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 속도 점수량.[/center][/end]"
1526,"감쇄 -- 행운[/center]대상의 행운을 줄입니다.[/center]시간: 즉시.[/center]확률: 해당없음.[/center]세기: 감쇄 되는 행운 점수량.[/center][/end]"
1527,"원소 저항 - 화염[/center]대상이 화염 피해에 면역됩니다.[/center]시간: 저항이 유지되는 라운드.[/center]확률: 주문 영창이 성공할 확률.[/center]세기: 해당없음.[/center]주문의 저항이 실패할경우 절반의 화염 피해를 입습니다.[/center][/end]"
1528,"원소 저항 - 냉기[/center]대상이 냉기 피해에 면역됩니다.[/center]시간: 저항이 유지되는 라운드.[/center]확률: 주문 영창이 성공할 확률.[/center]세기: 해당없음.[/center]주문의 저항이 실패할경우 절반의 냉기 피해를 입습니다.[/center][/end]"
1529,"원소 저항 - 독기[/center]대상이 독기 피해에 면역됩니다.[/center]시간: 저항이 유지되는 라운드.[/center]확률: 주문 영창이 성공할 확률.[/center]세기: 해당없음.[/center]주문의 저항이 실패할경우 절반의 독기 피해를 입습니다.[/center][/end]"
1530,"원소 저항 - 전기[/center]대상이 전기 피해에 면역됩니다.[/center]시간: 저항이 유지되는 라운드.[/center]확률: 주문 영창이 성공할 확률.[/center]세기: 해당없음.[/center]주문의 저항이 실패할경우 절반의 전기 피해를 입습니다.[/center][/end]"
